Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR12213507,2020-07-22 12:10:56,2020-07-22 12:08:46,1,495,0,495,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR012/12213/SRR12213507/SRR12213507.1,SRX8724112,Methylomonas_BW,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP250215,PRJNA593629,,593629,SRS6999145,SAMN15517080,simple,416,Methylomonas,Methylomonas_Bali_mangrove_soils_Winter,,,,,,,no,,,,,NATIONAL TAIWAN UNIVERSITY,SRA1098603,,public,8E705E7B02B41EA88C91ABF7553A9D4C,6D86D054F317A6299BB81DF03D8511F8
SRR12213506,2020-07-22 12:10:56,2020-07-22 12:08:45,1,495,0,495,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR012/12213/SRR12213506/SRR12213506.1,SRX8724113,Methylosarcina_BS,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP250215,PRJNA593629,,593629,SRS6999146,SAMN15517081,simple,160800,Methylosarcina,Methylosarcina_Bali_mangrove_soils_Summer,,,,,,,no,,,,,NATIONAL TAIWAN UNIVERSITY,SRA1098603,,public,8E705E7B02B41EA88C91ABF7553A9D4C,6D86D054F317A6299BB81DF03D8511F8
SRR10219472,2019-10-03 01:37:36,2019-10-02 16:04:23,163482,1543976329,0,9444,5074,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/10219/SRR10219472/SRR10219472.lite.1,SRX6939075,WGS of M.JS1,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS II,SRP223798,PRJNA575108,,575108,SRS5510568,SAMN13025342,simple,2651863,Methylomonas sp. JS1,Microbe sample from Methylomonas strain JS1,,,,,,,no,,,,,KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY,SRA971606,,public,EF7B95A6BB87B7F638C2063DF7763CD1,77C4CE963B46B238CE3E0FEF88ADF222
SRR13407518,2021-03-01 00:11:16,2021-01-11 19:10:14,62761,37647191,62761,599,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13407/SRR13407518/SRR13407518.lite.1,SRX9826233,AGMH_a_474,POOLCLONE,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP301336,PRJNA691142,,691142,SRS8008697,SAMN17282711,simple,2802579,Methylosarcina sp. NH4_1,NH4_1,,,,,,,no,,,,,KUNSAN NATIONAL UNIVERSITY,SRA1182700,,public,EFC378F72D7DD417FCB800F4D9242C2A,D7CDFD0A1B420BAD1D1AF4ED1A2EB3B8
SRR13407519,2021-03-01 00:11:16,2021-01-11 19:10:15,57591,34571694,57591,600,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13407/SRR13407519/SRR13407519.lite.1,SRX9826232,AGMH_a_473,POOLCLONE,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP301336,PRJNA691142,,691142,SRS8008697,SAMN17282711,simple,2802579,Methylosarcina sp. NH4_1,NH4_1,,,,,,,no,,,,,KUNSAN NATIONAL UNIVERSITY,SRA1182700,,public,4139B17B0F3A0A079682D270A8292873,C8EDDA4583AED12DC465CA3978046433
SRR13407520,2021-03-01 00:11:16,2021-01-11 19:10:18,40077,23976712,40077,598,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13407/SRR13407520/SRR13407520.lite.1,SRX9826231,AGMH_a_472,POOLCLONE,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP301336,PRJNA691142,,691142,SRS8008697,SAMN17282711,simple,2802579,Methylosarcina sp. NH4_1,NH4_1,,,,,,,no,,,,,KUNSAN NATIONAL UNIVERSITY,SRA1182700,,public,857755702A1F06B4865CD508DF4E2DEB,1779A57E9A8883578BA7E9959C0FEF1B
SRR13407521,2021-03-01 00:11:16,2021-01-11 19:10:14,44878,26935241,44878,600,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13407/SRR13407521/SRR13407521.lite.1,SRX9826230,AGMH_a_471,POOLCLONE,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP301336,PRJNA691142,,691142,SRS8008697,SAMN17282711,simple,2802579,Methylosarcina sp. NH4_1,NH4_1,,,,,,,no,,,,,KUNSAN NATIONAL UNIVERSITY,SRA1182700,,public,0781D026120C24E782EE5C2BADC70974,227118817D768CC43647A76FCD0FF31B
SRR13407522,2021-03-01 00:11:16,2021-01-11 19:10:22,38519,23169773,38519,601,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13407/SRR13407522/SRR13407522.lite.1,SRX9826229,AGMH_a_470,POOLCLONE,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP301336,PRJNA691142,,691142,SRS8008697,SAMN17282711,simple,2802579,Methylosarcina sp. NH4_1,NH4_1,,,,,,,no,,,,,KUNSAN NATIONAL UNIVERSITY,SRA1182700,,public,B3CFD897112334CE3F6020599E853F2B,EE49D7ABBFE970A9D52DFEB5C3A9B30C
SRR13407523,2021-03-01 00:11:16,2021-01-11 19:10:10,24900,14976238,24900,601,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13407/SRR13407523/SRR13407523.lite.1,SRX9826228,AGMH_a_469,POOLCLONE,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP301336,PRJNA691142,,691142,SRS8008697,SAMN17282711,simple,2802579,Methylosarcina sp. NH4_1,NH4_1,,,,,,,no,,,,,KUNSAN NATIONAL UNIVERSITY,SRA1182700,,public,78D00B448BD75717064A661D3FE34809,3275BE321C130118DD9CA5A00AB8F8A3
SRR13407524,2021-03-01 00:11:16,2021-01-11 19:10:13,44693,26855582,44693,600,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13407/SRR13407524/SRR13407524.lite.1,SRX9826227,AGMH_a_468,POOLCLONE,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP301336,PRJNA691142,,691142,SRS8008697,SAMN17282711,simple,2802579,Methylosarcina sp. NH4_1,NH4_1,,,,,,,no,,,,,KUNSAN NATIONAL UNIVERSITY,SRA1182700,,public,07F1C4B26DC1B13C52BE6206AB19AB61,8B68B1A0F0C287EB29E7129CCC85EADF
SRR13407525,2021-03-01 00:11:16,2021-01-11 19:10:24,36720,22055596,36720,600,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13407/SRR13407525/SRR13407525.lite.1,SRX9826226,AGMH_a_450,POOLCLONE,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP301336,PRJNA691142,,691142,SRS8008697,SAMN17282711,simple,2802579,Methylosarcina sp. NH4_1,NH4_1,,,,,,,no,,,,,KUNSAN NATIONAL UNIVERSITY,SRA1182700,,public,113D718B91FA6C54D34D47FE9E500DEF,F595240AF9EA9FB2B60E7B9946996E36
SRR13407526,2021-03-01 00:11:16,2021-01-11 19:10:31,48703,29240022,48703,600,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13407/SRR13407526/SRR13407526.lite.1,SRX9826225,AGMH_a_467,POOLCLONE,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP301336,PRJNA691142,,691142,SRS8008697,SAMN17282711,simple,2802579,Methylosarcina sp. NH4_1,NH4_1,,,,,,,no,,,,,KUNSAN NATIONAL UNIVERSITY,SRA1182700,,public,92DC59350ED4F292F5AF5333DF01E4E4,6D0B345F5A50AF5E3FF6443782F3715E
SRR13407527,2021-03-01 00:11:16,2021-01-11 19:10:26,43105,25896525,43105,600,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13407/SRR13407527/SRR13407527.lite.1,SRX9826224,AGMH_a_466,POOLCLONE,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP301336,PRJNA691142,,691142,SRS8008697,SAMN17282711,simple,2802579,Methylosarcina sp. NH4_1,NH4_1,,,,,,,no,,,,,KUNSAN NATIONAL UNIVERSITY,SRA1182700,,public,5C1DFA95A87B106693540767314E2261,8496C402C2D0CAFB5AB614B9794F6E76
SRR13407528,2021-03-01 00:11:16,2021-01-11 19:10:27,55768,33509520,55768,600,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13407/SRR13407528/SRR13407528.lite.1,SRX9826223,AGMH_a_465,POOLCLONE,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP301336,PRJNA691142,,691142,SRS8008697,SAMN17282711,simple,2802579,Methylosarcina sp. NH4_1,NH4_1,,,,,,,no,,,,,KUNSAN NATIONAL UNIVERSITY,SRA1182700,,public,4D1C10ECA7C8337867AA0B7DBC0D4990,33E25ECBAB7752FC81C79E02CDF810AD
SRR13407529,2021-03-01 00:11:16,2021-01-11 19:10:14,18965,11316234,18965,596,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13407/SRR13407529/SRR13407529.lite.1,SRX9826222,AGMH_a_464,POOLCLONE,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP301336,PRJNA691142,,691142,SRS8008697,SAMN17282711,simple,2802579,Methylosarcina sp. NH4_1,NH4_1,,,,,,,no,,,,,KUNSAN NATIONAL UNIVERSITY,SRA1182700,,public,27978CFAFCB9260DA3D5AA309862ABE4,38B2C4512182515A871E003E92BC9163
SRR13407530,2021-03-01 00:11:16,2021-01-11 19:10:27,40709,24429154,40709,600,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13407/SRR13407530/SRR13407530.lite.1,SRX9826221,AGMH_a_463,POOLCLONE,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP301336,PRJNA691142,,691142,SRS8008697,SAMN17282711,simple,2802579,Methylosarcina sp. NH4_1,NH4_1,,,,,,,no,,,,,KUNSAN NATIONAL UNIVERSITY,SRA1182700,,public,037B09A42B5A46A628DA80D2A2EA029D,64D0E8A5BC1BF85D427CB1CDD580EEDB
SRR13407531,2021-03-01 00:11:16,2021-01-11 19:10:24,38286,23008826,38286,600,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13407/SRR13407531/SRR13407531.lite.1,SRX9826220,AGMH_a_462,POOLCLONE,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP301336,PRJNA691142,,691142,SRS8008697,SAMN17282711,simple,2802579,Methylosarcina sp. NH4_1,NH4_1,,,,,,,no,,,,,KUNSAN NATIONAL UNIVERSITY,SRA1182700,,public,5094CA17EAA77431220D6CF65C5E1ACA,A122C279935A1ED7BC25EFC660229DF6
SRR13407532,2021-03-01 00:11:16,2021-01-11 19:10:19,19113,11489849,19113,601,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13407/SRR13407532/SRR13407532.lite.1,SRX9826219,AGMH_a_461,POOLCLONE,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP301336,PRJNA691142,,691142,SRS8008697,SAMN17282711,simple,2802579,Methylosarcina sp. NH4_1,NH4_1,,,,,,,no,,,,,KUNSAN NATIONAL UNIVERSITY,SRA1182700,,public,2ABCBCF7385BED436A2BA54279566A88,35908A1B0DA5B5A4F6DC87845C8774E1
SRR13407533,2021-03-01 00:11:16,2021-01-11 19:10:27,39721,23883564,39721,601,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13407/SRR13407533/SRR13407533.lite.1,SRX9826218,AGMH_a_460,POOLCLONE,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP301336,PRJNA691142,,691142,SRS8008697,SAMN17282711,simple,2802579,Methylosarcina sp. NH4_1,NH4_1,,,,,,,no,,,,,KUNSAN NATIONAL UNIVERSITY,SRA1182700,,public,2EF3EAA37107D2CF26BAECFBA4EB0D00,E8C8562FADB53E2F2058423DDDD4D749
SRR12075460,2021-08-24 00:18:02,2020-06-23 13:24:57,91800,19381060,0,211,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12075/SRR12075460/SRR12075460.lite.1,SRX8602873,S0.5V-4-4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP268464,PRJNA641234,,641234,SRS6892977,SAMN15347211,simple,416,Methylomonas,S0.5V-4-4,,,,,,,no,,,,,TIANJIN UNIVERSITY,SRA1090044,,public,0DEE5CE70F8132610ED92C92978ABD4D,EBC172AB9002469F2EB4B26980CE5D25
ERR4352178,2020-07-19 12:11:36,2020-07-20 13:29:53,163482,4124582596,0,25229,13432,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/ERR004/4352/ERR4352178/ERR4352178.lite.1,ERX4296717,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,ERP115312,PRJEB32611,,630607,ERS4535074,SAMEA6807423,simple,1854563,Methylomonas albis,SAMEA6807423,,,,,,,no,,,,,GFZ GERMAN RESEARCH CENTRE FOR GEOSCIENCES,ERA2772275,,public,0A9EB22BB2550ACE1607ACACAD2A3D44,F604A24B88DF21950FE670F5B7BADBF3
ERR4352179,2020-07-19 12:11:36,2020-07-20 09:10:27,163482,2864835694,0,17523,9451,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/ERR004/4352/ERR4352179/ERR4352179.lite.1,ERX4296718,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,ERP115312,PRJEB32611,,630607,ERS4535075,SAMEA6807424,simple,1854564,Methylomonas fluvii,SAMEA6807424,,,,,,,no,,,,,GFZ GERMAN RESEARCH CENTRE FOR GEOSCIENCES,ERA2772275,,public,E73E32EBEB6820810BCA4C34D441148E,E8FF1D928D208634BFF4F253F7BA79A1
SRR12075398,2021-08-24 00:18:01,2020-06-23 13:13:39,91767,19699993,0,214,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR012/12075/SRR12075398/SRR12075398.lite.1,SRX8602821,SMEC-5-4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP268460,PRJNA641244,,641244,SRS6892893,SAMN15347709,simple,416,Methylomonas,SMEC-5-4,,,,,,,no,,,,,TIANJIN UNIVERSITY,SRA1090054,,public,5D2D466BC301FCC5866FC8B43B7D573F,1077C4906D0D41EE291EDC92588B247B
SRR9493366,2020-12-05 00:45:46,2019-07-29 13:20:58,844,766503,0,908,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9493/SRR9493366/SRR9493366.1,SRX6259212,,FINISHING,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP296185,PRJNA21,1,21,SRS5013857,SAMN12121406,simple,243233,Methylococcus capsulatus str. Bath,TIGR METHYLOCOCCUS CAPSULATUS STR. BATH,,,,,,,no,,,,,TIGR,SRA912115,,public,B3853B60E1710D094A145FE6494DEB49,EE672505D2FB00C2C48EB78417A1F9D2
SRR9493367,2020-12-05 00:45:46,2019-07-29 13:21:31,10910,10027669,0,919,224,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR009/9493/SRR9493367/SRR9493367.1,SRX6259213,T13641,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP296185,PRJNA21,1,21,SRS5013857,SAMN12121406,simple,243233,Methylococcus capsulatus str. Bath,TIGR METHYLOCOCCUS CAPSULATUS STR. BATH,,,,,,,no,,,,,TIGR,SRA912115,,public,EED604BE1FE6F435359DA27D137DA59C,FCE189DB3167E4ED1809A5DA26AD21BA
SRR9493368,2020-12-05 00:45:46,2019-07-29 13:17:45,28064,24474317,0,872,553,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR009/9493/SRR9493368/SRR9493368.1,SRX6259214,T13642,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP296185,PRJNA21,1,21,SRS5013857,SAMN12121406,simple,243233,Methylococcus capsulatus str. Bath,TIGR METHYLOCOCCUS CAPSULATUS STR. BATH,,,,,,,no,,,,,TIGR,SRA912115,,public,A36F7A4EE23FA465440FC7F4198517C7,025F20CECE1E205597202790113FDBB6
SRR9493369,2020-12-05 00:45:46,2019-07-29 13:17:13,1366,1132549,0,829,29,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9493/SRR9493369/SRR9493369.1,SRX6259215,T1864,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP296185,PRJNA21,1,21,SRS5013857,SAMN12121406,simple,243233,Methylococcus capsulatus str. Bath,TIGR METHYLOCOCCUS CAPSULATUS STR. BATH,,,,,,,no,,,,,TIGR,SRA912115,,public,CC8CD0A16C2ACA17E9AC1576E9C1E425,71E7CDD3D2137BC64447782A89AD9184
SRR9494782,2020-01-01 00:54:46,2019-07-29 14:05:12,136,132195,0,972,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR009/9494/SRR9494782/SRR9494782.1,SRX6260628,,FINISHING,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP211351,,,0,SRS5013857,SAMN12121406,simple,243233,Methylococcus capsulatus str. Bath,TIGR METHYLOCOCCUS CAPSULATUS STR. BATH,,,,,,,no,,,,,TIGR,SRA912115,,public,F5D00FD332E12FDAF22C531F333F503A,BF5DED8068B0CE112128B80D11E0FDCE
SRR9494783,2020-01-01 00:54:46,2019-07-29 14:05:04,505,454526,0,900,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR009/9494/SRR9494783/SRR9494783.1,SRX6260629,,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP211351,,,0,SRS5013857,SAMN12121406,simple,243233,Methylococcus capsulatus str. Bath,TIGR METHYLOCOCCUS CAPSULATUS STR. BATH,,,,,,,no,,,,,TIGR,SRA912115,,public,4F4492B0BD7A86843812E7CB14034545,224452FC896E1EAE51CA926980D1BFC8
SRR12213518,2020-07-14 00:26:33,2020-07-14 00:23:18,1,495,0,495,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR012/12213/SRR12213518/SRR12213518.1,SRX8724101,Uncultured_TypeIa_BS,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP250215,PRJNA593629,,593629,SRS6999134,SAMN15517070,simple,1081614,type I methanotrophic bacterium,Uncultured_TypeIa_Bali_mangrove_soils_Summer,,,,,,,no,,,,,NATIONAL TAIWAN UNIVERSITY,SRA1098603,,public,8E705E7B02B41EA88C91ABF7553A9D4C,6D86D054F317A6299BB81DF03D8511F8
SRR12213516,2020-07-14 00:26:33,2020-07-14 00:23:18,1,495,0,495,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR012/12213/SRR12213516/SRR12213516.1,SRX8724103,Uncultured_TypeIa_BW,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP250215,PRJNA593629,,593629,SRS6999136,SAMN15517072,simple,1081614,type I methanotrophic bacterium,Uncultured_TypeIa_Bali_mangrove_soils_Winter,,,,,,,no,,,,,NATIONAL TAIWAN UNIVERSITY,SRA1098603,,public,8E705E7B02B41EA88C91ABF7553A9D4C,6D86D054F317A6299BB81DF03D8511F8
SRR12213515,2020-07-14 00:24:36,2020-07-14 00:23:07,1,495,0,495,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR012/12213/SRR12213515/SRR12213515.1,SRX8724104,Uncultured_TypeIa_GS,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP250215,PRJNA593629,,593629,SRS6999137,SAMN15517073,simple,1081614,type I methanotrophic bacterium,Uncultured_TypeIa_Guandu_mangrove_soils_Summer,,,,,,,no,,,,,NATIONAL TAIWAN UNIVERSITY,SRA1098603,,public,8E705E7B02B41EA88C91ABF7553A9D4C,6D86D054F317A6299BB81DF03D8511F8
SRR12213514,2020-07-14 00:24:36,2020-07-14 00:23:04,1,495,0,495,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR012/12213/SRR12213514/SRR12213514.1,SRX8724105,Uncultured_TypeIa_GW,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP250215,PRJNA593629,,593629,SRS6999138,SAMN15517074,simple,1081614,type I methanotrophic bacterium,Uncultured_TypeIa_Guandu_mangrove_soils_winter,,,,,,,no,,,,,NATIONAL TAIWAN UNIVERSITY,SRA1098603,,public,8E705E7B02B41EA88C91ABF7553A9D4C,6D86D054F317A6299BB81DF03D8511F8
SRR12213513,2020-07-14 00:24:36,2020-07-14 00:22:56,1,495,0,495,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR012/12213/SRR12213513/SRR12213513.1,SRX8724106,Uncultured_TypeIb_BS,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP250215,PRJNA593629,,593629,SRS6999139,SAMN15517075,simple,1081614,type I methanotrophic bacterium,Uncultured_TypeIb_Bali_mangrove_soils_Summer,,,,,,,no,,,,,NATIONAL TAIWAN UNIVERSITY,SRA1098603,,public,8E705E7B02B41EA88C91ABF7553A9D4C,6D86D054F317A6299BB81DF03D8511F8
SRR12213512,2020-07-14 00:24:36,2020-07-14 00:22:53,1,495,0,495,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR012/12213/SRR12213512/SRR12213512.1,SRX8724107,Uncultured_TypeIb_BW,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP250215,PRJNA593629,,593629,SRS6999140,SAMN15517076,simple,1081614,type I methanotrophic bacterium,Uncultured_TypeIb_Bali_mangrove_soils_Winter,,,,,,,no,,,,,NATIONAL TAIWAN UNIVERSITY,SRA1098603,,public,8E705E7B02B41EA88C91ABF7553A9D4C,6D86D054F317A6299BB81DF03D8511F8
SRR12213503,2020-07-14 00:24:36,2020-07-14 00:22:36,1,495,0,495,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR012/12213/SRR12213503/SRR12213503.1,SRX8724116,Uncultured_Type_Ib_GS,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP250215,PRJNA593629,,593629,SRS6999149,SAMN15517084,simple,1081614,type I methanotrophic bacterium,Uncultured_Type_Ib_Guandu_mangrove_soils_Summer,,,,,,,no,,,,,NATIONAL TAIWAN UNIVERSITY,SRA1098603,,public,8E705E7B02B41EA88C91ABF7553A9D4C,6D86D054F317A6299BB81DF03D8511F8
SRR12152376,2021-01-01 04:13:29,2020-07-06 14:00:52,71151183,21345354900,71151183,300,9315,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12152/SRR12152376/SRR12152376.lite.1,SRX8672147,Z-t1-1,AMPLICON,size fractionation,METAGENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP270295,PRJNA644254,,644254,SRS6951682,SAMN15455436,simple,1916980,Methylovulum sp.,Zoige-SIP-t1 replicate 1,,,,,,,no,,,,,INSTITUTE OF MICROBIOLOGY,SRA1095101,,public,C70FF56185FD089764C7AC340EC0BB49,C0A1359EFCBBFE4183FE2E97814E6E32
SRR12152375,2021-01-01 04:13:29,2020-07-06 15:57:17,73865069,22159520700,73865069,300,9725,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12152/SRR12152375/SRR12152375.lite.1,SRX8672148,Z-t1-2,AMPLICON,size fractionation,METAGENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP270295,PRJNA644254,,644254,SRS6951683,SAMN15455437,simple,2051955,Methylobacter sp.,Zoige-SIP-t1 replicate 2,,,,,,,no,,,,,INSTITUTE OF MICROBIOLOGY,SRA1095101,,public,7D974EEDB234077A4E426817E57505A5,D7876037D73585BD2A094D3B64C40463
SRR2063162,2016-01-20 20:34:05,2015-06-15 17:07:27,235904,634410255,0,2689,430,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/063/SRR2063162/SRR2063162.lite.1,SRX1058941,,OTHER,other,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS II,SRP059508,PRJNA287040,2,287040,SRS961249,SAMN03775407,simple,1408450,Methylobacter tundripaludum 21/22,GSM1711681,,,,,,,no,,,,,GEO,SRA272960,,public,1B0887A5A138E9A17011BD5D2CF84524,7CB569F2E8B4B9C1B3EC6D8437A2D7E9
SRR2063167,2016-01-20 20:34:05,2015-06-15 17:03:17,147692,446789879,0,3025,303,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/063/SRR2063167/SRR2063167.lite.1,SRX1058946,,OTHER,other,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS II,SRP059508,PRJNA287040,2,287040,SRS961244,SAMN03775638,simple,1283300,Methylohalobius crimeensis 10Ki,GSM1711686,,,,,,,no,,,,,GEO,SRA272960,,public,7C481756055BC01E0431922C8D55DD8F,F5F923CBD726AFEC325DDABF30B6F865
